nombre,precio,url
Finale of Devastation [Commander Masters],255,https://www.tiendalacomarca.cl/products/finale-of-devastation-commander-masters
Tiller Engine [Dominaria United Commander],255,https://www.tiendalacomarca.cl/products/tiller-engine-dominaria-united-commander
Bitterblossom [Morningtide],254,https://www.tiendalacomarca.cl/products/bitterblossom-morningtide
Three Tree City (Promo Pack) [Bloomburrow Promos],254,https://www.tiendalacomarca.cl/products/three-tree-city-promo-pack-bloomburrow-promos
Steam Vents (Retro) [Ravnica Remastered],254,https://www.tiendalacomarca.cl/products/steam-vents-retro-ravnica-remastered
Misty Rainforest [Modern Horizons 2],254,https://www.tiendalacomarca.cl/products/misty-rainforest-modern-horizons-2
Everybody Lives! (Extended Art) (Surge Foil) [Doctor Who],253,https://www.tiendalacomarca.cl/products/everybody-lives-extended-art-surge-foil-doctor-who
Finale of Devastation [War of the Spark],252,https://www.tiendalacomarca.cl/products/finale-of-devastation-war-of-the-spark
Utvara Hellkite (Anime Borderless) [Ravnica Remastered],252,https://www.tiendalacomarca.cl/products/utvara-hellkite-anime-borderless-ravnica-remastered
"Kassandra, Eagle Bearer (Showcase) (Textured Foil) [Assassin's Creed]",251,https://www.tiendalacomarca.cl/products/kassandra-eagle-bearer-showcase-textured-foil-assassins-creed
"Minas Morgul, Dark Fortress (Borderless) (Surge Foil) [The Lord of the Rings: Tales of Middle-Earth Commander]",251,https://www.tiendalacomarca.cl/products/minas-morgul-dark-fortress-borderless-surge-foil-the-lord-of-the-rings-tales-of-middle-earth-commander
Watery Grave (Borderless) [Ravnica Remastered],250,https://www.tiendalacomarca.cl/products/watery-grave-borderless-ravnica-remastered
Steam Vents (Borderless) [Ravnica Remastered],249,https://www.tiendalacomarca.cl/products/steam-vents-borderless-ravnica-remastered
Eldrazi Temple (0104) (Borderless) (Galaxy Foil) [Edge of Eternities: Stellar Sights],249,https://www.tiendalacomarca.cl/products/eldrazi-temple-0104-borderless-galaxy-foil-edge-of-eternities-stellar-sights
Ugin's Labyrinth (Borderless) [Modern Horizons 3],248,https://www.tiendalacomarca.cl/products/ugins-labyrinth-borderless-modern-horizons-3
"Ojer Taq, Deepest Foundation // Temple of Civilization (Showcase) [The Lost Caverns of Ixalan]",248,https://www.tiendalacomarca.cl/products/ojer-taq-deepest-foundation-temple-of-civilization-showcase-the-lost-caverns-of-ixalan
Gwen Stacy (0209) (Borderless) [Marvel's Spider-Man],245,https://www.tiendalacomarca.cl/products/gwen-stacy-0209-borderless-marvels-spider-man
"Lotho, Corrupt Shirriff [The Lord of the Rings: Tales of Middle-Earth Showcase Scrolls]",245,https://www.tiendalacomarca.cl/products/lotho-corrupt-shirriff-the-lord-of-the-rings-tales-of-middle-earth-showcase-scrolls
Balefire Dragon (Borderless Alternate Art) [Commander Masters],242,https://www.tiendalacomarca.cl/products/balefire-dragon-borderless-alternate-art-commander-masters
High Market (0153) (Borderless) (Galaxy Foil) [Edge of Eternities: Stellar Sights],241,https://www.tiendalacomarca.cl/products/high-market-0153-borderless-galaxy-foil-edge-of-eternities-stellar-sights
"Ulamog, the Defiler (Retro) [Modern Horizons 3]",241,https://www.tiendalacomarca.cl/products/ulamog-the-defiler-retro-modern-horizons-3
Y'shtola Rhul (Borderless) [FINAL FANTASY],239,https://www.tiendalacomarca.cl/products/yshtola-rhul-borderless-final-fantasy
Tezzeret the Seeker [Duel Decks: Elspeth vs. Tezzeret],239,https://www.tiendalacomarca.cl/products/tezzeret-the-seeker-duel-decks-elspeth-vs-tezzeret
Screaming Nemesis (Promo Pack) [Duskmourn: House of Horror Promos],238,https://www.tiendalacomarca.cl/products/screaming-nemesis-duskmourn-house-of-horror-promos
Guardian Project (Anime Borderless) [Ravnica Remastered],235,https://www.tiendalacomarca.cl/products/guardian-project-anime-borderless-ravnica-remastered
Craterhoof Behemoth (Foil Etched) [Commander Masters],235,https://www.tiendalacomarca.cl/products/craterhoof-behemoth-foil-etched-commander-masters
Omniscience [Judge Gift Cards 2022],235,https://www.tiendalacomarca.cl/products/omniscience-judge-gift-cards-2022
"Emry, Lurker of the Loch (Halo Foil) [Multiverse Legends]",233,https://www.tiendalacomarca.cl/products/emry-lurker-of-the-loch-halo-foil-multiverse-legends
"Emrakul, the Aeons Torn [Rise of the Eldrazi Prerelease Promos]",232,https://www.tiendalacomarca.cl/products/emrakul-the-aeons-torn-rise-of-the-eldrazi-prerelease-promos
Prairie Stream [Zendikar Expeditions],232,https://www.tiendalacomarca.cl/products/prairie-stream-zendikar-expeditions
"Sephara, Sky's Blade (Foil Etched) [Commander Masters]",231,https://www.tiendalacomarca.cl/products/sephara-skys-blade-foil-etched-commander-masters
Watery Grave (Retro) [Ravnica Remastered],231,https://www.tiendalacomarca.cl/products/watery-grave-retro-ravnica-remastered
Regal Caracal [Secret Lair Drop Series],231,https://www.tiendalacomarca.cl/products/regal-caracal-secret-lair-drop-series
Black Market Connections (Foil Etched) [Assassin's Creed],230,https://www.tiendalacomarca.cl/products/black-market-connections-foil-etched-assassins-creed
Blood Crypt (Borderless) [Ravnica Remastered],230,https://www.tiendalacomarca.cl/products/blood-crypt-borderless-ravnica-remastered
"Emrakul, the World Anew (Borderless) [Modern Horizons 3]",229,https://www.tiendalacomarca.cl/products/emrakul-the-world-anew-borderless-modern-horizons-3
Reanimate (Borderless) [Marvel's Spider-Man: Eternal-Legal],227,https://www.tiendalacomarca.cl/products/reanimate-borderless-marvels-spider-man-eternal-legal
Chalice of the Void (Borderless) [The Lost Caverns of Ixalan Commander],225,https://www.tiendalacomarca.cl/products/chalice-of-the-void-borderless-the-lost-caverns-of-ixalan-commander
"Avacyn, Angel of Hope (Retro Frame) [Innistrad Remastered]",225,https://www.tiendalacomarca.cl/products/avacyn-angel-of-hope-retro-frame-innistrad-remastered
Flawless Maneuver (Borderless Alternate Art) [Commander Masters],223,https://www.tiendalacomarca.cl/products/flawless-maneuver-borderless-alternate-art-commander-masters
Undercity Sewers [Murders at Karlov Manor],223,https://www.tiendalacomarca.cl/products/undercity-sewers-murders-at-karlov-manor
"Jace, the Mind Sculptor (Borderless) [Bloomburrow Commander]",221,https://www.tiendalacomarca.cl/products/jace-the-mind-sculptor-borderless-bloomburrow-commander
Windswept Heath (Borderless) [Modern Horizons 3],221,https://www.tiendalacomarca.cl/products/windswept-heath-borderless-modern-horizons-3
"Anduril, Narsil Reforged (Borderless) (Surge Foil) [The Lord of the Rings: Tales of Middle-Earth Commander]",219,https://www.tiendalacomarca.cl/products/anduril-narsil-reforged-borderless-surge-foil-the-lord-of-the-rings-tales-of-middle-earth-commander
The Thirteenth Doctor (Showcase) (Surge Foil) [Doctor Who],217,https://www.tiendalacomarca.cl/products/the-thirteenth-doctor-showcase-surge-foil-doctor-who
Anticausal Vestige (Showcase) (Japanese) [Edge of Eternities],217,https://www.tiendalacomarca.cl/products/anticausal-vestige-showcase-japanese-edge-of-eternities
"Etali, Primal Conqueror // Etali, Primal Sickness [March of the Machine]",216,https://www.tiendalacomarca.cl/products/etali-primal-conqueror-etali-primal-sickness-march-of-the-machine
Lotus Field (Borderless) [Secret Lair 30th Anniversary Countdown Kit],216,https://www.tiendalacomarca.cl/products/lotus-field-borderless-secret-lair-30th-anniversary-countdown-kit
Gitaxian Probe [Friday Night Magic 2012],215,https://www.tiendalacomarca.cl/products/gitaxian-probe-friday-night-magic-2012
Twinflame Tyrant [Edge of Eternities Promo Pack],215,https://www.tiendalacomarca.cl/products/twinflame-tyrant-edge-of-eternities-promo-pack
The Meathook Massacre (Promo Pack) [Innistrad: Midnight Hunt Promos],215,https://www.tiendalacomarca.cl/products/the-meathook-massacre-promo-pack-innistrad-midnight-hunt-promos
Breeding Pool (Borderless) [Ravnica Remastered],215,https://www.tiendalacomarca.cl/products/breeding-pool-borderless-ravnica-remastered
"Evendo, Waking Haven [Edge of Eternities Promo Pack]",215,https://www.tiendalacomarca.cl/products/evendo-waking-haven-edge-of-eternities-promo-pack
Exalted Sunborn (Extended Art) [Edge of Eternities],212,https://www.tiendalacomarca.cl/products/exalted-sunborn-extended-art-edge-of-eternities
Overgrown Tomb (Borderless) [Ravnica Remastered],211,https://www.tiendalacomarca.cl/products/overgrown-tomb-borderless-ravnica-remastered
Flesh Duplicate (Extended Art) (Surge Foil) [Doctor Who],211,https://www.tiendalacomarca.cl/products/flesh-duplicate-extended-art-surge-foil-doctor-who
"Emrakul, the Promised End (Showcase) [Innistrad Remastered]",208,https://www.tiendalacomarca.cl/products/emrakul-the-promised-end-showcase-innistrad-remastered
Brotherhood Regalia (Foil Etched) [Assassin's Creed],208,https://www.tiendalacomarca.cl/products/brotherhood-regalia-foil-etched-assassins-creed
Coat of Arms (Borderless) [The Lost Caverns of Ixalan Commander],208,https://www.tiendalacomarca.cl/products/coat-of-arms-borderless-the-lost-caverns-of-ixalan-commander
Phyrexian Tower [Modern Horizons 3],205,https://www.tiendalacomarca.cl/products/phyrexian-tower-modern-horizons-3
Green Sun's Zenith (Showcase) [Edge of Eternities Special Guests],205,https://www.tiendalacomarca.cl/products/green-suns-zenith-showcase-edge-of-eternities-special-guests
Henneth Annun - Reflecting Pool [The Lord of the Rings: Tales of Middle-Earth Commander],205,https://www.tiendalacomarca.cl/products/reflecting-pool-henneth-annun-the-lord-of-the-rings-tales-of-middle-earth-commander
Sacred Foundry (Retro) [Ravnica Remastered],204,https://www.tiendalacomarca.cl/products/sacred-foundry-retro-ravnica-remastered
Breeding Pool (Retro) [Ravnica Remastered],204,https://www.tiendalacomarca.cl/products/breeding-pool-retro-ravnica-remastered
"Elesh Norn, Mother of Machines (Promo Pack) [Phyrexia: All Will Be One Promos]",203,https://www.tiendalacomarca.cl/products/elesh-norn-mother-of-machines-promo-pack-phyrexia-all-will-be-one-promos
Gandalf the White [The Lord of the Rings: Tales of Middle-Earth Showcase Scrolls],201,https://www.tiendalacomarca.cl/products/gandalf-the-white-the-lord-of-the-rings-tales-of-middle-earth-showcase-scrolls
Exalted Sunborn [Edge of Eternities Promo Pack],200,https://www.tiendalacomarca.cl/products/exalted-sunborn-edge-of-eternities-promo-pack
Flooded Strand (Retro) [Modern Horizons 3],200,https://www.tiendalacomarca.cl/products/flooded-strand-retro-modern-horizons-3
Strip Mine (0040) (Borderless) [Edge of Eternities: Stellar Sights],199,https://www.tiendalacomarca.cl/products/stripe-mine-0040-borderless-edge-of-eternities-stellar-sights
Bone Miser (Borderless) [Aetherdrift Special Guests],199,https://www.tiendalacomarca.cl/products/bone-miser-borderless-aetherdrift-special-guests
Talisman of Creativity (Surge Foil) [Doctor Who],198,https://www.tiendalacomarca.cl/products/talisman-of-creativity-surge-foil-doctor-who
Akroma's Will (Ripple Foil) [Modern Horizons 3 Commander],197,https://www.tiendalacomarca.cl/products/akromas-will-ripple-foil-modern-horizons-3-commander
"Atraxa, Praetors' Voice [Multiverse Legends]",196,https://www.tiendalacomarca.cl/products/atraxa-praetors-voice-multiverse-legends
Edgar Markov (Retro Frame) [Innistrad Remastered],196,https://www.tiendalacomarca.cl/products/edgar-markov-retro-frame-innistrad-remastered
"Venom, King in Black - Skithiryx, the Blight Dragon (Borderless) [Marvel's Spider-Man: Eternal-Legal]",196,https://www.tiendalacomarca.cl/products/venom-king-in-black-skithiryx-the-blight-dragon-borderless-marvels-spider-man-eternal-legal
"Ghalta, Stampede Tyrant (Promo Pack) [The Lost Caverns of Ixalan Promos]",196,https://www.tiendalacomarca.cl/products/ghalta-stampede-tyrant-promo-pack-the-lost-caverns-of-ixalan-promos
"Excalibur, Sword of Eden (Foil Etched) [Assassin's Creed]",196,https://www.tiendalacomarca.cl/products/excalibur-sword-of-eden-foil-etched-assassins-creed
Blood Crypt (Retro) [Ravnica Remastered],196,https://www.tiendalacomarca.cl/products/blood-crypt-retro-ravnica-remastered
The Aetherspark [Aetherdrift],196,https://www.tiendalacomarca.cl/products/the-aetherspark-aetherdrift
"Bitterthorn, Nissa's Animus (Extended Art) [March of the Machine Commander]",196,https://www.tiendalacomarca.cl/products/bitterthorn-nissas-animus-extended-art-march-of-the-machine-commander
Psychic Frog (Borderless) [Modern Horizons 3],196,https://www.tiendalacomarca.cl/products/psychic-frog-borderless-modern-horizons-3
Hallowed Fountain [Dissension],196,https://www.tiendalacomarca.cl/products/hallowed-fountain-dissension
Silverbluff Bridge (Surge Foil) [Fallout],195,https://www.tiendalacomarca.cl/products/silverbluff-bridge-surge-foil-fallout
Ugin's Labyrinth [Modern Horizons 3],195,https://www.tiendalacomarca.cl/products/ugins-labyrinth-modern-horizons-3
Sacred Foundry (Borderless) [Ravnica Remastered],195,https://www.tiendalacomarca.cl/products/sacred-foundry-borderless-ravnica-remastered
Opulent Palace (Surge Foil) [Fallout],194,https://www.tiendalacomarca.cl/products/opulent-palace-surge-foil-fallout
Three Tree City [Bloomburrow],194,https://www.tiendalacomarca.cl/products/three-tree-city-bloomburrow
"Otawara, Soaring City [Kamigawa: Neon Dynasty]",194,https://www.tiendalacomarca.cl/products/otawara-soaring-city-kamigawa-neon-dynasty
Shadowy Backstreet (Borderless) [Murders at Karlov Manor],193,https://www.tiendalacomarca.cl/products/shadowy-backstreet-borderless-murders-at-karlov-manor
Underground Mortuary (Borderless) [Murders at Karlov Manor],193,https://www.tiendalacomarca.cl/products/underground-mortuary-borderless-murders-at-karlov-manor
Subtlety (Borderless) (Textured Foil) [Modern Horizons 3 Special Guests],193,https://www.tiendalacomarca.cl/products/subtlety-borderless-textured-foil-modern-horizons-3-special-guests
Archfiend of Despair [Commander Masters],193,https://www.tiendalacomarca.cl/products/archfiend-of-despair-commander-masters
Qasali Slingers [Secret Lair Drop Series],193,https://www.tiendalacomarca.cl/products/qasali-slingers-secret-lair-drop-series
"Uthros, Titanic Godcore (Borderless) [Edge of Eternities]",192,https://www.tiendalacomarca.cl/products/uthros-titanic-godcore-borderless-edge-of-eternities
Meticulous Archive [Murders at Karlov Manor],191,https://www.tiendalacomarca.cl/products/meticulous-archive-murders-at-karlov-manor
Wooded Foothills (Retro) [Modern Horizons 3],190,https://www.tiendalacomarca.cl/products/wooded-foothills-retro-modern-horizons-3
Minas Tirith (Borderless) (Surge Foil) [The Lord of the Rings: Tales of Middle-Earth],190,https://www.tiendalacomarca.cl/products/minas-tirith-borderless-surge-foil-the-lord-of-the-rings-tales-of-middle-earth
Shadowy Backstreet (Promo Pack) [Murders at Karlov Manor Promos],189,https://www.tiendalacomarca.cl/products/shadowy-backstreet-promo-pack-murders-at-karlov-manor-promos
Noble Hierarch (Regional PTQ) [Pro Tour Promos],188,https://www.tiendalacomarca.cl/products/noble-hierarch-regional-ptq-pro-tour-promos
"Evendo, Waking Haven [Edge of Eternities]",187,https://www.tiendalacomarca.cl/products/evendo-waking-haven-edge-of-eternities
Farseek (Surge Foil) [Doctor Who],187,https://www.tiendalacomarca.cl/products/farseek-surge-foil-doctor-who
Thassa's Oracle [Theros Beyond Death],187,https://www.tiendalacomarca.cl/products/thassas-oracle-theros-beyond-death
Auton Soldier (Extended Art) (Surge Foil) [Doctor Who],186,https://www.tiendalacomarca.cl/products/auton-soldier-extended-art-surge-foil-doctor-who
"Heliod, Sun-Crowned (Promo Pack) [Theros Beyond Death Promos]",186,https://www.tiendalacomarca.cl/products/heliod-sun-crowned-promo-pack-theros-beyond-death-promos
Victimize (Borderless) [Murders at Karlov Manor Special Guests],186,https://www.tiendalacomarca.cl/products/victimize-borderless-murders-at-karlov-manor-special-guests
Polluted Delta (Extended Art) [Modern Horizons 3],186,https://www.tiendalacomarca.cl/products/polluted-delta-extended-art-modern-horizons-3
Flooded Strand (Extended Art) [Modern Horizons 3],185,https://www.tiendalacomarca.cl/products/flooded-strand-extended-art-modern-horizons-3
Explosive Getaway (Showcase Fracture Foil) (Japanese) [Aetherdrift],185,https://www.tiendalacomarca.cl/products/explosive-getaway-showcase-fracture-foil-japanese-aetherdrift
"Ulamog, the Ceaseless Hunger (Borderless Profile) [Commander Masters]",185,https://www.tiendalacomarca.cl/products/ulamog-the-ceaseless-hunger-borderless-profile-commander-masters
Raise the Palisade [The Lord of the Rings: Tales of Middle-Earth Commander Showcase Scrolls],185,https://www.tiendalacomarca.cl/products/raise-the-palisade-the-lord-of-the-rings-tales-of-middle-earth-commander-showcase-scrolls
